Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Brazil,Bronze,3104,0.035000,9.80,15.68
Haiti,Bronze,"2750,3371,3309",0.100000,28.00,42.00
Haiti,Bronze,"2266,3182",0.054000,15.12,24.19
Haiti,Bronze,3001,0.099000,27.72,41.58
Haiti,Bronze,3193,0.067000,18.76,30.02
Iran,Bronze,"2266,3182",0.054000,15.12,24.19
Iran,Bronze,3001,0.099000,27.72,41.58
Iran,Bronze,"2579,3193,3330,3370,3371,3309,3042,2260,3271",0.143000,40.04,60.06
Iran,Bronze,2920,0.063000,17.64,28.22
Peru ,Bronze,"2457,2750,2579,3211,3160,3370,3411,3309,3042,2260,3271",0.127000,35.56,53.34
Peru ,Bronze,"2266,3182",0.054000,15.12,24.19
Peru ,Bronze,3001,0.099000,27.72,41.58
Peru ,Bronze,3193,0.067000,18.76,30.02
Peru ,Bronze,"2920,3168",0.063000,17.64,28.22
Peru ,Bronze,3335,0.045000,12.60,20.16
Peru ,Bronze,3371,0.078000,21.84,32.76
Viet nam,Bronze,2750,0.100000,28.00,42.00
Viet nam,Bronze,"2579,2567,3042,2260,3271",0.502000,140.56,175.70
Viet nam,Bronze,2318,0.086000,24.08,36.12
Viet nam,Bronze,2217,0.039000,10.92,17.47
Viet nam,Bronze,"2266,3182,3421",0.054000,15.12,24.19
Viet nam,Bronze,"3082,3193",0.067000,18.76,30.02
Viet nam,Bronze,3001,0.099000,27.72,41.58
Viet nam,Bronze,"3160,2920",0.072000,20.16,30.24
Viet nam,Bronze,3237,0.026000,7.28,11.65
Zimbabwe,Bronze,3001,0.099000,27.72,41.58
Zimbabwe,Bronze,"2579,3160,3370,2260,3042,3271",0.143000,40.04,60.06
Zimbabwe,Bronze,3182,0.054000,15.12,24.19
Zimbabwe,Bronze,3178,0.060000,16.80,26.88
Zimbabwe,Bronze,2920,0.063000,17.64,28.22
Zimbabwe,Bronze,3168,0.130000,36.40,54.60
Nepal,Silver,2266,0.054000,15.12,24.19
Nepal,Bronze,3001,0.099000,27.72,41.58
Nepal,Bronze,3182,0.054000,15.12,24.19
Nepal,Bronze,"2579,3411,3371,3309,3042,2260,3271",0.203000,56.84,79.58
Nepal,Bronze,3193,0.067000,18.76,30.02
Nepal,Bronze,3335,0.135000,37.80,56.70
Nepal,Bronze,2920,0.063000,17.64,28.22
Uzbekistan,Bronze,3001,0.099000,27.72,41.58
Uzbekistan,Bronze,3182,0.054000,15.12,24.19
Uzbekistan,Bronze,3193,0.067000,18.76,30.02
Uzbekistan,Bronze,3160,0.087000,24.36,36.54
Uzbekistan,Bronze,"2579,3330,3370,3309,3042,2260,3271",0.143000,40.04,60.06
Uzbekistan,Bronze,3178,0.060000,16.80,26.88
Uzbekistan,Bronze,"3371,3335",0.142000,39.76,59.64
Nigeria,Bronze,"2750,2579,3160,3330,3370,3309,3042,2260,3271",0.095000,26.60,39.90
Nigeria,Bronze,2217,0.070000,19.60,31.36
Nigeria,Bronze,2266,0.054000,15.12,24.19
Nigeria,Gold,3182,0.054000,15.12,24.19
Nigeria,Bronze,3193,0.067000,18.76,30.02
