Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Myanmar,3|0.134,Bronze,"3160,3193,3330,3370,2840,2579,3371,3393,3309",0.134000,38.86,77.72
Tunisia,3|0.108,Bronze,2750,0.108000,31.32,62.64
Tunisia,3|0.118,Bronze,3001,0.118000,34.22,68.44
Tunisia,3|0.502,Bronze,"2579,3370,3309,3393",0.502000,145.58,181.98
Tunisia,3|0.028,Bronze,3160,0.028000,8.12,73.08
Tunisia,3|0.026,Bronze,3168,0.026000,7.54,67.86
Tunisia,3|0.178,Bronze,3335,0.178000,51.62,72.27
Tunisia,3|0.366,Bronze,3371,0.366000,106.14,132.68
Timor-Leste,3|0.118,Bronze,3001,0.118000,34.22,68.44
Timor-Leste,3|0.502,Bronze,"3160,2567,3370",0.502000,145.58,181.98
Lesotho,3|0.118,Bronze,3001,0.118000,34.22,68.44
Lesotho,3|0.502,Bronze,"2579,2567,3370,3309,3393",0.502000,145.58,181.98
Lesotho,3|0.168,Bronze,3371,0.168000,48.72,97.44
Ecuador,3|0.108,Bronze,2750,0.108000,31.32,62.64
Ecuador,3|0.118,Bronze,3001,0.118000,34.22,68.44
Ecuador,3|0.502,Bronze,"2579,3193,3160,3370,3393,3309",0.502000,145.58,181.98
Ecuador,3|0.084,Bronze,3168,0.084000,24.36,48.72
Ecuador,3|0.208,Bronze,3371,0.208000,60.32,84.45
El Salvador,3|0.502,Bronze,"2750,2579,2567,2260,3370",0.502000,145.58,181.98
El Salvador,3|0.118,Bronze,3001,0.118000,34.22,68.44
El Salvador,3|0.178,Bronze,3335,0.178000,51.62,72.27
El Salvador,3|0.376,Bronze,2920,0.376000,109.04,136.30
Morocco,3|0.063,Bronze,2750,0.063000,18.27,164.43
Morocco,3|0.06,Bronze,2217,0.060000,17.40,156.60
Morocco,3|0.118,Bronze,3001,0.118000,34.22,68.44
Morocco,3|0.502,Bronze,"2579,3193,3330,3370",0.502000,145.58,181.98
Morocco,3|0.148,Bronze,2738,0.148000,42.92,85.84
Morocco,3|0.054,Bronze,3160,0.054000,15.66,140.94
Morocco,3|0.051,Bronze,2263,0.051000,14.79,133.11
Morocco,3|0.058,Bronze,2840,0.058000,16.82,151.38
Morocco,3|0.008,Bronze,3237,0.008000,2.32,20.88
Morocco,3|0.015,Bronze,"3309,3340,3393",0.015000,4.35,39.15
Uganda,3|0.181,Bronze,"2750,3193,3370,3371,3309,3393",0.181000,52.49,73.49
Uganda,3|0.118,Bronze,3001,0.118000,34.22,68.44
Malawi,3|0.108,Bronze,2750,0.108000,31.32,62.64
Malawi,3|0.502,Bronze,"2579,3193,2567,3370,3371,3309,3393",0.502000,145.58,181.98
Malawi,3|0.118,Bronze,3001,0.118000,34.22,68.44
Ghana,3|0.108,Bronze,2750,0.108000,31.32,62.64
Ghana,3|0.502,Bronze,"2579,3193,3330,2567,3370,3309,3393",0.502000,145.58,181.98
Ghana,3|0.118,Bronze,3001,0.118000,34.22,68.44
Ghana,3|0.08,Bronze,3160,0.080000,23.20,46.40
Ghana,3|0.376,Bronze,2920,0.376000,109.04,136.30
Ghana,3|0.178,Bronze,3335,0.178000,51.62,72.27
Kenya,3|0.023,Bronze,2750,0.023000,6.67,60.03
Kenya,3|0.118,Bronze,3001,0.118000,34.22,68.44
Kenya,3|0.502,Bronze,"2579,3193,3160,3330,3370,3309,3393",0.502000,145.58,181.98
Kenya,3|0.045,Bronze,2738,0.045000,13.05,117.45
Kenya,3|0.034,Bronze,2263,0.034000,9.86,88.74
Kenya,3|0.01,Bronze,3237,0.010000,2.90,26.10
Kenya,3|0.02,Bronze,"3340,2920",0.020000,5.80,52.20
Panama,3|0.181,Bronze,"2750,2579,3193,3370,3371,3393,3309",0.181000,52.49,73.49
Panama,3|0.118,Bronze,3001,0.118000,34.22,68.44
Jamaica,3|0.118,Bronze,3001,0.118000,34.22,68.44
Jamaica,3|0.181,Bronze,"3370,2579,3371,3393,3309",0.181000,52.49,73.49
Jamaica,3|0.107,Bronze,2920,0.107000,31.03,62.06
Venezuela,3|0.235,Bronze,"2750,3193,3370,2579,3371,3393,3309",0.235000,68.15,95.41
Venezuela,3|0.118,Bronze,3001,0.118000,34.22,68.44
Venezuela,3|0.018,Bronze,3160,0.018000,5.22,46.98
