Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
United Kingdom,3|0.172,3,2442,0.172000,49.88,349.16
United Kingdom,3|0.835,3,"2750,2579,3193,3368,3330,2567,2260,3406,3370,3402",0.835000,242.15,307.55
United Kingdom,3|0.175,3,2739,0.175000,50.75,72.58
United Kingdom,3|0.26,3,3160,0.260000,75.40,107.84
United Kingdom,3|0.012,3,2295,0.012000,3.48,24.36
United Kingdom,3|0.054,3,"3309,3329,3328,3371",0.054000,15.66,109.62
United Kingdom,3|0.011,3,3237,0.011000,3.19,22.33
United Kingdom,3|0.014,3,"3212,3248",0.014000,4.06,28.42
United Kingdom,3|0.111,3,3335,0.111000,32.19,225.33
United Kingdom,3|0.181,3,2920,0.181000,52.49,75.07
United Kingdom,3|0.627,3,"1015,1017",0.627000,181.83,230.94
United Kingdom,1|0.835,1,3435,0.835000,242.15,307.55
United Kingdom,3|0.43,3,2914,0.430000,124.70,158.38
Reunion,3|0.271,3,"3370,3371,3309",0.271000,78.59,112.40
Oman,3|0.842,3,3370,0.842000,244.18,310.13
Oman,3|0.45,3,3371,0.450000,130.50,165.75
Congo,3|0.884,3,"3370,3371,3309,3421",0.884000,256.36,325.60
Yemen,3|0.004,3,"2377,3168",0.004000,1.16,8.12
Yemen,3|0.271,3,"3193,3330,3370,2579,3371,3309",0.271000,78.59,112.40
Uruguay,3|1.321,3,"3370,3309",1.321000,383.09,486.56
Uruguay,3|1.225,3,3371,1.225000,355.25,451.20
Iraq,3|0.451,3,"3193,3330,3370,3371,3309,3328",0.451000,130.79,166.12
Iraq,3|0.339,3,3168,0.339000,98.31,140.60
Iraq,3|0.307,3,3421,0.307000,89.03,127.33
Senegal,3|0.782,3,"2750,2579,3193,3370,3371,3309",0.782000,226.78,288.03
Germany,3|1.358,3,"2750,2579,2442,3193,3330,2567,3370",1.358000,393.82,500.19
Germany,3|0.602,3,2263,0.602000,174.58,221.73
Germany,3|0.695,3,2738,0.695000,201.55,255.99
Germany,3|0.267,3,2739,0.267000,77.43,110.74
Germany,2|0.16,2,3160,0.160000,46.40,324.80
Germany,3|0.087,3,"3329,3418,3371,3309",0.087000,25.23,176.61
Germany,3|0.06,3,3237,0.060000,17.40,121.80
Germany,3|1.127,3,3394,1.127000,326.83,415.11
Germany,3|0.934,3,3087,0.934000,270.86,344.02
Germany,3|0.132,3,3335,0.132000,38.28,267.96
Germany,3|0.13,3,3168,0.130000,37.70,263.90
Germany,1|1.358,1,3435,1.358000,393.82,500.19
Lao People`s,3|0.536,3,2217,0.536000,155.44,197.42
Lao People`s,3|0.602,3,"2579,3193,3330,2260,3411,3370,2920",0.602000,174.58,221.73
Lao People`s,3|0.126,3,3335,0.126000,36.54,255.78
Lao People`s,3|0.4,3,"3421,3418",0.400000,116.00,147.33
Poland,3|0.215,3,2263,0.215000,62.35,89.17
Poland,3|0.071,3,2295,0.071000,20.59,144.13
Poland,3|0.5,3,2738,0.500000,145.00,184.16
Poland,3|1.097,3,"2579,3193,3330,3370,3428",1.097000,318.13,404.06
Poland,3|0.394,3,2217,0.394000,114.26,145.12
Poland,3|0.078,3,"2739,3328,3309,3418",0.078000,22.62,158.34
